ensembl_gene_id	chromosome_name	start_position	end_position	external_gene_name
Os05g0113400	5	716295	718798	OsADF7
Os05g0113500	5	719134	721868	BIP130
Os05g0113900	5	738208	739079	""
Os05g0114000	5	739658	742961	""
Os05g0114050	5	740068	741682	""
Os05g0114100	5	759008	762234	""
Os05g0114250	5	760110	760791	""
Os05g0114400	5	783214	784097	""
Os05g0114500	5	788862	791825	""
Os05g0114600	5	791891	794636	""
Os05g0114700	5	801229	803353	""
Os05g0114800	5	811664	814064	""
Os05g0114950	5	821545	826140	""
Os05g0115100	5	835735	838113	OJ1654_B10.11-2
Os05g0115200	5	839259	841589	""
Os05g0115500	5	841816	847237	""
Os05g0115600	5	849168	850376	""
Os05g0115650	5	849241	849897	""
Os05g0115700	5	851777	858063	""
Os05g0115800	5	858399	862739	GSN1
Os05g0115900	5	865006	870797	""
Os05g0115950	5	865291	868831	""
Os05g0116000	5	873167	876094	""
Os05g0116100	5	877099	880445	OsDHAR1
Os05g0116150	5	877631	880196	""
Os05g0116350	5	887654	889381	""
Os05g0116500	5	890730	893457	""
Os05g0116600	5	894978	896572	Os_F0617
Os05g0116700	5	898855	903040	""
Os05g0116750	5	899144	902816	""
Os05g0116800	5	903472	904692	""
Os05g0116850	5	903532	904759	""
Os05g0117000	5	912965	913746	OsCLE501
Os05g0117300	5	919592	920499	OsCLE502
Os05g0117500	5	922037	926090	""
Os05g0117600	5	926397	933728	""
Os05g0117667	5	935340	935412	""
Os05g0117798	5	940495	947009	KIN5A
Os05g0117832	5	945494	946692	""
Os05g0117864	5	947775	951933	""
Os05g0118000	5	956022	957044	""
Os05g0118700	5	977812	978752	LSY1
Os05g0118800	5	986271	988514	""
Os05g0118900	5	989398	990847	""
Os05g0119000	5	989625	991267	STAR2
Os05g0119100	5	993324	993804	""
Os05g0119200	5	997541	999169	OsGRP1
Os05g0119300	5	1000593	1002757	""
Os05g0119350	5	1003799	1007803	""
Os05g0119400	5	1004569	1008694	""
Os05g0119600	5	1010651	1012854	""
Os05g0119700	5	1014025	1014658	""
Os05g0119850	5	1014301	1016657	""
Os05g0120000	5	1042096	1044138	OsABCG10
Os05g0120050	5	1042127	1044049	""
Os05g0120100	5	1045879	1049359	""
Os05g0120200	5	1050046	1052382	OsABCG11
Os05g0120250	5	1050054	1050380	""
Os05g0120300	5	1060912	1061952	""
Os05g0120700	5	1084753	1086017	""
Os05g0120800	5	1103397	1105229	""
Os05g0120900	5	1108823	1110025	""
Os05g0121000	5	1115776	1118059	""
Os05g0121100	5	1122713	1126860	""
Os05g0121200	5	1127011	1132408	""
Os05g0121400	5	1142017	1145752	OJ1001_G01.7
Os05g0121500	5	1146334	1147106	""
Os05g0121600	5	1156300	1159703	RSR1
Os05g0121700	5	1174481	1190655	OsRAD51B
Os05g0121725	5	1190748	1190803	""
Os05g0121750	5	1192862	1193809	""
Os05g0121800	5	1195081	1199226	""
Os05g0121850	5	1199247	1201035	""
Os05g0121900	5	1199358	1201038	""
Os05g0122001	5	1203946	1204615	""
Os05g0122400	5	1222843	1230989	""
Os05g0122500	5	1231013	1232703	""
Os05g0122600	5	1240299	1245253	""
Os05g0122650	5	1243359	1244985	""
Os05g0122700	5	1246357	1247008	OsRCI2-7
Os05g0122750	5	1248228	1248495	""
Os05g0122800	5	1254602	1258729	OsTET7
Os05g0122900	5	1259271	1261993	OsBLE1
Os05g0123000	5	1266639	1267076	OJ1729_E02.9
Os05g0123100	5	1279205	1285411	OsGT43A
Os05g0123150	5	1279392	1280215	""
Os05g0123200	5	1291479	1295477	""
Os05g0123300	5	1295746	1298699	""
Os05g0123400	5	1300445	1302199	OsFbox244
Os05g0124000	5	1348492	1354679	OsSTA138
Os05g0124600	5	1397305	1404503	""
Os05g0124800	5	1417145	1419555	""
Os05g0125000	5	1426941	1438465	SIZ1
Os05g0125050	5	1428965	1436189	""
Os05g0125100	5	1440997	1441914	""
Os05g0125200	5	1454720	1457228	""
Os05g0125250	5	1460830	1461749	""
Os05g0125300	5	1461362	1463780	OsRLCK177
Os05g0125350	5	1463018	1463938	""
Os05g0125400	5	1466804	1469116	P0683F12.1
Os05g0125500	5	1470049	1473944	""
Os05g0125450	5	1470125	1472594	""
Os05g0125600	5	1475291	1477660	""
Os05g0125900	5	1482721	1483413	""
Os05g0126100	5	1493978	1496542	OsTET8
Os05g0126150	5	1494328	1495571	""
Os05g0126200	5	1497942	1499638	P0683F12.6
Os05g0126300	5	1501068	1502720	""
Os05g0126400	5	1502980	1508460	""
Os05g0126501	5	1510651	1510951	""
Os05g0126600	5	1510707	1510973	""
Os05g0126700	5	1515572	1520637	P0683F12.9
Os05g0126800	5	1521685	1522793	""
Os05g0127200	5	1535764	1541563	OsPLC4
Os05g0127233	5	1535903	1536374	""
Os05g0127266	5	1540430	1541246	""
Os05g0127300	5	1547307	1550049	OsCRR3
Os05g0127400	5	1553459	1557206	OsDjB5
Os05g0127450	5	1553622	1557016	""
Os05g0127500	5	1561984	1568161	P0683F12.14
Os05g0128000	5	1643484	1644746	""
Os05g0128100	5	1652025	1655698	""
Os05g0128200	5	1662022	1664213	OsC3H33
Os05g0128300	5	1666509	1668914	""
Os05g0128350	5	1668057	1668750	""
Os05g0128400	5	1675495	1679054	OsMTP1
Os05g0128600	5	1686864	1687109	""
Os05g0128700	5	1693655	1694154	""
Os05g0128900	5	1695247	1696084	""
Os05g0129000	5	1698509	1702944	OsECS
Os05g0129100	5	1705440	1706779	""
Os05g0129200	5	1707173	1709074	OsGH9B12
Os05g0129250	5	1707186	1709022	""
Os05g0129300	5	1717710	1719083	Lip19
Os05g0129400	5	1720445	1721211	""
Os05g0129700	5	1724513	1730837	OsKn2
Os05g0129800	5	1743366	1744541	OsWRKY109
Os05g0129900	5	1744769	1748850	""
Os05g0130100	5	1752425	1755727	""
Os05g0130200	5	1761969	1762756	""
Os05g0130300	5	1781532	1782890	""
Os05g0130400	5	1785142	1791282	""
Os05g0130500	5	1793765	1794879	""
Os05g0130600	5	1796039	1796862	""
Os05g0131000	5	1828268	1830051	""
Os05g0131100	5	1830765	1833326	""
Os05g0131401	5	1840616	1844553	""
Os05g0131500	5	1846078	1848763	""
Os05g0131900	5	1859669	1863266	""
Os05g0132000	5	1864582	1866585	""
Os05g0132100	5	1866886	1873316	OsLACS1
Os05g0132300	5	1882395	1882963	""
Os05g0132400	5	1885155	1887809	""
Os05g0132500	5	1889866	1895910	""
Os05g0132601	5	1890974	1891459	""
Os05g0132650	5	1900543	1901308	""
Os05g0132700	5	1907665	1909355	""
Os05g0132800	5	1910293	1910914	""
Os05g0133100	5	1924276	1927242	OsGlnB
Os05g0133401	5	1931890	1934198	OsGELP60
Os05g0133900	5	1965596	1974888	OsDRM3
Os05g0134000	5	1974028	1977836	""
Os05g0134200	5	1994244	1996880	OsPP2C47
Os05g0134300	5	1998562	2002856	""
Os05g0134400	5	2010153	2014950	prx65
Os05g0134700	5	2027782	2030021	prx66
Os05g0134800	5	2044855	2046373	prx67
Os05g0135000	5	2050494	2052107	prx68
Os05g0135100	5	2053474	2057590	""
Os05g0135150	5	2053517	2054148	""
Os05g0135200	5	2061827	2063241	prx69
Os05g0135300	5	2061995	2062783	""
Os05g0135400	5	2073613	2075302	prx70
Os05g0135450	5	2074574	2075038	""
Os05g0135500	5	2080597	2082747	prx71
Os05g0135700	5	2089037	2091950	OsSAMS1
Os05g0135750	5	2090474	2091669	""
Os05g0135800	5	2096145	2100423	RLCK178
Os05g0135900	5	2100668	2104847	""
ENSRNA049465477	5	2107452	2107672	Plant_U3
Os05g0136100	5	2111251	2112146	""
Os05g0136200	5	2113595	2117110	OsCIPK17
Os05g0136400	5	2124240	2127599	""
Os05g0136800	5	2143794	2144660	""
Os05g0136900	5	2143896	2150179	OsAT3
Os05g0137000	5	2165045	2166794	""
Os05g0137100	5	2165243	2166893	""
Os05g0137200	5	2169601	2171510	OsABCB17
Os05g0137300	5	2172205	2174188	""
Os05g0137400	5	2174913	2179088	OsAP1
Os05g0137500	5	2179520	2184940	OsWRKY5
Os05g0137600	5	2194869	2196386	""
Os05g0137700	5	2195818	2197979	""
Os05g0137800	5	2205392	2207098	""
Os05g0138000	5	2212891	2213608	""
Os05g0138200	5	2217558	2218582	""
Os05g0138300	5	2219581	2220618	OsLti6b
Os05g0139100	5	2246835	2248876	APG
Os05g0139200	5	2251313	2253040	OsFbox245
Os05g0139300	5	2258505	2259688	OsFbox246
Os05g0140000	5	2311217	2321098	""
Os05g0140100	5	2311396	2315442	OsMYB2P-1
Os05g0140300	5	2325838	2326680	""
Os05g0140334	5	2326313	2331324	""
Os05g0140500	5	2331061	2334123	OsY14a
Os05g0140600	5	2334716	2339664	""
Os05g0140800	5	2345391	2346836	""
Os05g0141000	5	2351573	2354876	""
Os05g0141050	5	2360209	2360653	""
Os05g0141100	5	2362763	2371178	""
Os05g0141200	5	2363742	2371823	""
Os05g0141300	5	2375085	2376419	""
Os05g0141350	5	2375442	2376392	""
Os05g0141400	5	2378791	2381834	""
Os05g0141500	5	2382396	2387114	""
Os05g0141700	5	2400650	2401930	""
Os05g0141800	5	2417277	2418356	OsSAMDC3
Os05g0142000	5	2436924	2437582	""
Os05g0142100	5	2449418	2450032	""
Os05g0142200	5	2452663	2453318	""
Os05g0142400	5	2464329	2465034	""
Os05g0142500	5	2467844	2468065	""
Os05g0142600	5	2470984	2471229	""
Os05g0142900	5	2477904	2478474	""
Os05g0143000	5	2482189	2482637	""
Os05g0143200	5	2495028	2499577	""
Os05g0143300	5	2499927	2503271	""
Os05g0143400	5	2506263	2509289	""
Os05g0143500	5	2511547	2518008	OsMPK14
Os05g0143550	5	2516123	2520599	""
Os05g0143600	5	2520805	2521622	""
Os05g0143700	5	2521840	2522871	""
Os05g0143800	5	2522927	2525192	OsGH3-6
Os05g0144000	5	2528977	2536253	""
Os05g0144100	5	2537632	2540611	OsWD40-113
Os05g0144200	5	2541405	2545965	""
Os05g0144150	5	2542008	2545886	""
Os05g0144300	5	2548660	2559171	CHR719
Os05g0144400	5	2564221	2573089	OsPPKL2
Os05g0144800	5	2584804	2590118	OsXPD
Os05g0144900	5	2595500	2598458	""
Os05g0145000	5	2598549	2604164	PTB1
Os05g0145100	5	2605446	2606264	""
Os05g0145300	5	2609407	2612536	""
Os05g0145400	5	2612817	2617247	OsVIL4
Os05g0145500	5	2613140	2616029	""
Os05g0145600	5	2618176	2624299	RBP-23
Os05g0145650	5	2618514	2621365	""
Os05g0145700	5	2625815	2630378	""
Os05g0145900	5	2632335	2635236	""
Os05g0146100	5	2639014	2649055	""
Os05g0146900	5	2672789	2678630	""
Os05g0147100	5	2703819	2705345	""
Os05g0147116	5	2704716	2704985	""
Os05g0147133	5	2706169	2709396	""
Os05g0147150	5	2712383	2713538	""
Os05g0147200	5	2714257	2716793	""
Os05g0147300	5	2716976	2718263	""
Os05g0147400	5	2718807	2723389	""
Os05g0147500	5	2725695	2733727	OsDegp6
Os05g0147550	5	2734331	2736117	""
Os05g0147600	5	2735367	2736996	""
Os05g0147650	5	2737489	2738683	""
Os05g0147700	5	2737975	2738723	OsFbox247
Os05g0147800	5	2739707	2741067	""
Os05g0147901	5	2739805	2742367	""
Os05g0148000	5	2748512	2752895	""
Os05g0148300	5	2763255	2764819	""
Os05g0148400	5	2765114	2765945	""
Os05g0148500	5	2767388	2775730	""
Os05g0148600	5	2777390	2783546	OsNHX3
Os05g0148700	5	2786118	2791149	OSA15
Os05g0148800	5	2793637	2794738	""
Os05g0148900	5	2796435	2797546	OsGSTF17
Os05g0148950	5	2796448	2797487	""
Os05g0149000	5	2804318	2804985	OsSTA139
Os05g0149100	5	2806170	2807237	""
Os05g0149200	5	2810610	2812294	""
Os05g0149251	5	2815646	2817965	""
Os05g0149300	5	2819814	2821347	""
Os05g0149400	5	2825324	2826912	ACO5
Os05g0149450	5	2825824	2826629	""
Os05g0149500	5	2830795	2833764	""
Os05g0149600	5	2834206	2840848	OsCUL1-2
Os05g0149800	5	2845696	2851659	OsTON2
Os05g0149701	5	2845806	2848312	""
Os05g0149850	5	2849409	2851396	""
Os05g0149900	5	2852853	2860214	APC7
Os05g0149950	5	2859418	2859762	OsGRX15
Os05g0150000	5	2862711	2865760	""
Os05g0150100	5	2869024	2870322	OsSTA140
Os05g0150300	5	2874325	2884462	""
Os05g0150400	5	2884880	2889475	""
Os05g0150500	5	2892746	2898971	TIR1
Os05g0150550	5	2893494	2899089	""
Os05g0150600	5	2906270	2913774	""
Os05g0150733	5	2917556	2918143	""
Os05g0150800	5	2925781	2928082	""
Os05g0150900	5	2928135	2931982	""
Os05g0151000	5	2936549	2944391	""
Os05g0151100	5	2967476	2968672	""
Os05g0151150	5	2967542	2968674	""
Os05g0151200	5	2969525	2970353	""
Os05g0151300	5	2970911	2972775	""
Os05g0151400	5	2973691	2978049	""
Os05g0151700	5	2987591	2989733	""
Os05g0152201	5	3008647	3012723	""
Os05g0152266	5	3009481	3010285	""
Os05g0152366	5	3010795	3011863	""
Os05g0152400	5	3030704	3033663	""
Os05g0152600	5	3036073	3039680	""
Os05g0152700	5	3042813	3043112	""
Os05g0152900	5	3045853	3047055	""
Os05g0153000	5	3050934	3056996	VLN1
Os05g0153132	5	3061080	3061868	OsUBC36
Os05g0153200	5	3062853	3067586	""
Os05g0153300	5	3069666	3074392	""
Os05g0153400	5	3083807	3085504	""
Os05g0153500	5	3094201	3095030	""
Os05g0153901	5	3096123	3096819	""
Os05g0154300	5	3157011	3157400	""
Os05g0154500	5	3181800	3188092	""
Os05g0154600	5	3189795	3195771	APIP6
Os05g0154700	5	3203306	3209681	SRS3
Os05g0154800	5	3210669	3213944	""
Os05g0154850	5	3210720	3213828	""
Os05g0154900	5	3214214	3216343	OsMed28_1
Os05g0155000	5	3220016	3228089	""
Os05g0155100	5	3230312	3232921	""
Os05g0155050	5	3230466	3232571	""
Os05g0155200	5	3233024	3237383	OS-ERS2
Os05g0155250	5	3233890	3236403	""
Os05g0155300	5	3241344	3245075	OsISC15
Os05g0155400	5	3245448	3247629	OsGATA13
Os05g0155450	5	3245999	3246383	""
Os05g0155601	5	3251081	3256025	Imp3
Os05g0155700	5	3257572	3262823	""
Os05g0155800	5	3269118	3270614	""
Os05g0156200	5	3291029	3293970	""
Os05g0156300	5	3294701	3298053	PDIL2
Os05g0156401	5	3303743	3305223	""
Os05g0156500	5	3305712	3307705	OsDjB6
Os05g0156600	5	3308054	3312596	TUBG2
Os05g0156700	5	3313455	3315712	""
Os05g0156800	5	3323084	3334309	""
Os05g0156900	5	3335380	3339817	Chalk5
Os05g0157000	5	3335645	3337130	""
Os05g0157100	5	3342112	3344596	""
Os05g0157200	5	3345130	3347246	""
Os05g0157300	5	3348814	3352799	""
Os05g0157500	5	3361187	3364486	""
Os05g0157600	5	3369008	3372499	""
Os05g0157901	5	3372405	3373071	""
Os05g0158200	5	3424669	3428098	""
Os05g0158400	5	3434468	3438233	""
Os05g0158500	5	3439304	3443769	GS5
Os05g0158600	5	3459576	3465989	GA2OX1
Os05g0158700	5	3463587	3468689	""
Os05g0159000	5	3472328	3485081	""
Os05g0159100	5	3489170	3492289	""
Os05g0159200	5	3492717	3496759	OsGELP61
Os05g0159250	5	3493843	3494305	""
Os05g0159300	5	3499107	3507407	OsGELP62
Os05g0159400	5	3500760	3500950	""
Os05g0159501	5	3501543	3502077	""
Os05g0159850	5	3523599	3524212	""
Os05g0160000	5	3529747	3530238	""
Os05g0160100	5	3531471	3534877	""
Os05g0160200	5	3535342	3536076	S27a
Os05g0160300	5	3539620	3540966	OsLTPd8
Os05g0160600	5	3561007	3570684	""
Os05g0160800	5	3580709	3585641	""
Os05g0161100	5	3606451	3606838	""
Os05g0161200	5	3607502	3611371	CRSH1
Os05g0161400	5	3614640	3619081	""
Os05g0161500	5	3626394	3629080	CRSH2
Os05g0161700	5	3638122	3639997	""
Os05g0161800	5	3638255	3640497	OsCRSH3
Os05g0162000	5	3645962	3648067	prx72
Os05g0162200	5	3652664	3663546	""
Os05g0162350	5	3652902	3663378	""
Os05g0162500	5	3670229	3673750	OsCrRLK1L10
Os05g0162600	5	3674074	3678244	""
Os05g0162800	5	3679907	3681238	""
Os05g0163050	5	3689968	3697377	""
Os05g0163000	5	3690011	3697450	""
Os05g0163100	5	3697765	3702359	""
Os05g0163200	5	3704404	3704671	""
Os05g0163250	5	3710810	3714723	""
Os05g0163300	5	3715778	3716891	OsFLA9
Os05g0163400	5	3718329	3725414	""
Os05g0163500	5	3727041	3729430	OsRLCK179
Os05g0163600	5	3728395	3729818	""
Os05g0163700	5	3730639	3735239	OsACX4
Os05g0163900	5	3756476	3759787	OsbHLH036
Os05g0164000	5	3756764	3757113	""
Os05g0164100	5	3763113	3771453	OsF2KP1
Os05g0164200	5	3772400	3773096	""
Os05g0164800	5	3807974	3810780	ZIP6
Os05g0164900	5	3813306	3819768	""
Os05g0165200	5	3832980	3833802	OSJNBa0027N19.12
Os05g0165400	5	3839686	3843157	""
Os05g0165450	5	3843670	3845603	""
Os05g0165500	5	3856578	3859257	""
Os05g0165800	5	3876042	3881782	""
Os05g0165900	5	3878200	3881024	""
ENSRNA049465309	5	3893649	3893761	LSU_rRNA_eukarya
Os05g0166300	5	3956610	3959179	""
Os05g0166450	5	3967280	3967951	""
Os05g0166525	5	3970962	3973397	""
Os05g0166600	5	3970970	3973384	""
Os05g0166833	5	3981151	3981551	""
Os05g0166900	5	3981395	3982992	OsRLCK180
Os05g0167300	5	4043730	4048020	""
Os05g0167600	5	4076007	4078403	""
Os05g0168200	5	4093466	4094599	""
Os05g0168300	5	4096771	4100732	""
Os05g0168400	5	4102594	4105887	""
Os05g0168500	5	4107120	4109864	""
Os05g0168700	5	4117811	4121262	Os
Os05g0168800	5	4129195	4134223	""
Os05g0169000	5	4136117	4139260	OsTRXh8
Os05g0169100	5	4142124	4144008	SG12
Os05g0169200	5	4144983	4148965	OsATG18d
Os05g0169300	5	4152905	4155880	TAR1
Os05g0169400	5	4161061	4164865	""
Os05g0169450	5	4164562	4164832	""
Os05g0169500	5	4165126	4171199	""
Os05g0169700	5	4174852	4179267	""
Os05g0169600	5	4175620	4176804	""
Os05g0169701	5	4175911	4176376	""
Os05g0169900	5	4179894	4185469	""
Os05g0169800	5	4180163	4185468	""
Os05g0170000	5	4195278	4200450	BC10
Os05g0170200	5	4205610	4207693	""
Os05g0170300	5	4212926	4216532	""
Os05g0170250	5	4213222	4216654	""
Os05g0170600	5	4224586	4226767	OsCLE503
Os05g0170700	5	4236343	4240173	""
Os05g0170800	5	4243556	4246732	SIP10
Os05g0170950	5	4254052	4254939	OsPPT4
Os05g0171000	5	4255849	4260122	OsPLDalpha2
Os05g0171050	5	4256062	4258888	""
Os05g0171200	5	4262642	4263449	""
Os05g0171300	5	4266371	4270127	OsBT1-2
Os05g0171900	5	4301546	4306024	OsGLYI6
Os05g0172000	5	4305127	4309494	OsFbox249
Os05g0172100	5	4312572	4314358	""
Os05g0172300	5	4317909	4323215	""
Os05g0172400	5	4326514	4326915	""
Os05g0172500	5	4329770	4331343	OsFbox250
Os05g0172800	5	4365501	4370561	""
Os05g0173500	5	4401883	4408271	""
Os05g0173700	5	4412922	4414787	""
Os05g0173800	5	4415787	4416721	""
Os05g0175450	5	4497192	4497674	""
Os05g0175800	5	4551239	4556486	OsFbox251
Os05g0176000	5	4559242	4562417	OsMed36_2
Os05g0176050	5	4560441	4562256	""
ENSRNA049465423	5	4560742	4560816	snoR60
ENSRNA049465412	5	4561294	4561368	snoR60
Os05g0176100	5	4565244	4571358	OsCesA1
Os05g0176300	5	4578959	4579552	OsSTA141
Os05g0176400	5	4581331	4584038	OsC3H34
Os05g0176500	5	4585199	4588999	""
Os05g0176600	5	4589163	4591594	""
Os05g0176700	5	4593291	4594041	""
Os05g0176800	5	4600979	4607413	BOR4
Os05g0176901	5	4603035	4607228	""
Os05g0177000	5	4610870	4612674	OsFbox252
Os05g0177100	5	4613625	4615139	""
Os05g0177400	5	4621873	4623045	OsFbox253
Os05g0177500	5	4626474	4628310	""
Os05g0177800	5	4635440	4644758	""
Os05g0177900	5	4653190	4658097	""
Os05g0178000	5	4653226	4658040	""
Os05g0178100	5	4660662	4662565	GA3OX1
Os05g0178300	5	4665325	4667853	OsCDT5
Os05g0178400	5	4669135	4672258	""
Os05g0178600	5	4681468	4684497	OsIAA15
Os05g0178900	5	4704643	4708657	""
Os05g0178950	5	4705828	4708374	""
Os05g0179000	5	4710637	4715385	OsRFPH2-5
Os05g0179050	5	4713637	4715177	""
Os05g0179100	5	4722809	4723431	""
Os05g0179300	5	4735060	4737046	OsAT7
Os05g0179450	5	4735550	4736972	""
Os05g0179800	5	4786594	4789658	""
Os05g0179900	5	4790965	4791909	""
Os05g0179950	5	4799225	4800863	""
Os05g0180300	5	4813366	4815407	""
Os05g0180400	5	4831845	4835649	""
Os05g0180500	5	4837556	4839806	""
Os05g0180600	5	4854217	4865610	""
Os05g0180700	5	4868041	4869523	""
Os05g0181000	5	4877623	4883589	""
Os05g0181100	5	4877800	4883171	""
ENSRNA049450453	5	4883932	4884002	tRNA-Gly
Os05g0181200	5	4885421	4887144	OsCYP96D2
Os05g0181250	5	4887344	4890246	""
Os05g0181300	5	4895311	4895815	""
Os05g0181650	5	4916956	4917691	""
ENSRNA049465397	5	4922702	4922794	snoZ159
Os05g0181700	5	4926710	4927411	""
Os05g0181902	5	4935434	4935797	""
Os05g0182000	5	4936626	4937468	""
Os05g0182100	5	4938322	4940925	""
Os05g0182150	5	4938388	4940887	""
Os05g0182201	5	4947693	4951874	""
Os05g0182500	5	4958322	4964946	OsUBC8
Os05g0182550	5	4959380	4964676	""
Os05g0182600	5	4965425	4971029	SSRP1-B
Os05g0182650	5	4970197	4970733	""
Os05g0182700	5	4971602	4976514	EP
Os05g0182800	5	4976749	4981819	""
Os05g0182900	5	4983551	4986904	""
Os05g0183100	5	4998309	4999626	OsWRKY67
Os05g0183300	5	5024962	5032339	OsMLO12
Os05g0183900	5	5113979	5115430	""
Os05g0184016	5	5129615	5130029	""
Os05g0184250	5	5150266	5162222	""
Os05g0184500	5	5150298	5162372	""
Os05g0185767	5	5180932	5185099	""
Os05g0184901	5	5187764	5189754	Oj1111_A10.6
Os05g0185525	5	5238127	5239023	""
Os05g0185650	5	5248548	5250036	""
Os05g0185700	5	5254254	5262141	OJ1111_A10.13
Os05g0185800	5	5267024	5270776	OJ1111_A10.14
Os05g0186000	5	5274199	5277761	OJ1111_A10.15
Os05g0186100	5	5278373	5280638	OsPHP2
Os05g0186300	5	5293558	5297417	OscytME2
Os05g0186601	5	5293921	5294794	""
Os05g0186900	5	5329989	5331482	OsIAA16
Os05g0187000	5	5333747	5336857	OsPBB1
Os05g0187100	5	5337160	5341148	HXK7
Os05g0187500	5	5365122	5366701	GW5
Os05g0187800	5	5394456	5398045	OsDER1
Os05g0188100	5	5414839	5415464	""
Os05g0188300	5	5419379	5419987	""
Os05g0188500	5	5424381	5433010	""
Os05g0188600	5	5437063	5445076	""
Os05g0188700	5	5446772	5448502	""
Os05g0188750	5	5446884	5447975	""
Os05g0188800	5	5450728	5451973	B1007D10.9
Os05g0189300	5	5472720	5474678	""
Os05g0189425	5	5488413	5490689	""
Os05g0189900	5	5508436	5510290	""
Os05g0190000	5	5511881	5512895	""
Os05g0190300	5	5534529	5536108	""
Os05g0190500	5	5553632	5554934	OsVSP2
Os05g0191500	5	5625713	5632906	""
Os05g0191700	5	5638522	5641118	""
Os05g0191800	5	5640669	5641007	""
Os05g0192100	5	5652659	5654777	""
Os05g0192200	5	5654289	5654629	""
Os05g0192700	5	5673470	5674010	""
Os05g0192500	5	5678183	5678671	""
Os05g0193600	5	5743005	5744275	""
Os05g0193700	5	5747345	5747866	""
Os05g0193800	5	5749607	5750937	""
Os05g0193900	5	5756504	5760603	""
Os05g0194000	5	5763848	5767422	""
Os05g0194500	5	5784144	5789558	ONAC085
Os05g0194550	5	5790217	5791479	""
Os05g0194600	5	5791922	5797158	GCP2
Os05g0194900	5	5814320	5815467	OsPPi-PFK
Os05g0195000	5	5818086	5821365	""
Os05g0195101	5	5846045	5846623	""
Os05g0195200	5	5846703	5848186	C3H35
Os05g0195500	5	5856307	5856783	""
Os05g0195700	5	5870175	5873986	""
Os05g0195901	5	5898233	5898616	""
Os05g0196100	5	5907893	5914265	OsABCC14
Os05g0196200	5	5914193	5916931	""
Os05g0196250	5	5914411	5916215	""
Os05g0196400	5	5927515	5929945	""
Os05g0196500	5	5940163	5946854	JMJ703
Os05g0196600	5	5954551	5956291	ACC3*
Os05g0196700	5	5964855	5966356	""
Os05g0196800	5	5971951	5978628	OsDGAT
Os05g0197200	5	5986015	5986963	OsGLP5-1
Os05g0197300	5	5996776	6000601	""
Os05g0197500	5	6035245	6035422	""
Os05g0197900	5	6046098	6048503	""
Os05g0198000	5	6050142	6050885	""
Os05g0198100	5	6057365	6060278	""
Os05g0198200	5	6085887	6087017	OsGRX16
